account_address,selected_option,time_weighted_average,rola_proof
account_rdx129xmwa4g9jr7aw88s85hz589g428eltx7hmgkk7qew0patvnrzag5t,yes,600521.5585,"{""curve"":""curve25519"",""publicKey"":""900e81b52a5a6c3b57e99cdac779deead2aa71f659af3f2e2183cde9f89db51e"",""signature"":""f28f710491e26b96985d4488d43de8d0bfa9f84c10e5350418f9dd25ab6e2471cbabee28c0b8a8739f88c976825355ee45d906228a1b5a46550e2a78b8d28908""}"
account_rdx129x9arayd38ax7h29x4x666yajmgndxzx5748kp7r49efgl95nphkg,yes,1.600914921,"{""curve"":""curve25519"",""publicKey"":""df3d26d5845a042e8690a400ce71ef9efcd5cbdc3935750cfb99dbc40728e437"",""signature"":""d9c9b378e70ac46e9e3f62fe0b8d980361f33984bde567fcbbd8ea9ea616f3fccbc9d82777b6de85e077b301548f4115c74c046293a4bab915de29bfa273fc0c""}"
account_rdx129x7wwzwprkdpn9vg5c27jzvae20lvkxjg48lalwyeg4yftacgr69c,yes,828277.0063,"{""curve"":""curve25519"",""publicKey"":""002979c9a27c7d97e6363aa3626cb80836dc4ee5b4064b8e8a5e21f78eff49a9"",""signature"":""07c9984615638c312d5a5ccece13a7cd74dea50359ea22ac770de5a98f09f392a835ad4826107bbc70ec979176da4ff2195de74429b55a4bee2d2f9b8414ab05""}"
account_rdx129wzdd3cjl9n2s3edja3rftvj3cvlztw9h638x58sqfprw55v9metu,yes,41235.69079,"{""curve"":""curve25519"",""publicKey"":""c2bf3fe921a5ab35b40aa781059de36129e36bb0e74d3349d60dfdc5af60867f"",""signature"":""c986c1481e5a3278c7ea4cce3bddc83d837f4b76e8cddc245a001198a42ba7c7d97bbd99eeec032254eb2d6e01ac91368e1aaf67d689cecef26360674ad6ef07""}"
account_rdx129wm9lpekk65g5t200pqjj5nkgt0d8a7dkqpgkx7qncq9q30v3rt37,yes,13.14945089,"{""curve"":""curve25519"",""publicKey"":""43fc5ea2fb577d3a31d4e229a333ff3398a7f479bef1bd465fd257b226d4f30f"",""signature"":""324d1092d7452fdb0a9154b29c497b4e01b5a838cd22d9c00f25dbee7e3f9e27435922c7ce7ae684956e036eb27b8d41ce03b3f51cd17619ee16ba311e96b10c""}"
account_rdx129waksuk4cpjwj7wm2yu44rlja9kyj0y6all5hrvzuelacy3gjma6k,yes,41975.18796,"{""curve"":""curve25519"",""publicKey"":""f6270833ab1fe2c4fafd75606b4ac918566d22a3542ce49ac7ec573d1f4e36a5"",""signature"":""12f058a14a3fcaa1593d739ef5a1a3d13fe543e99a5e948093f18701862ac684ac44cdbf7baac4186c39b883065a506d1eea3f437827f8890a7cf2d9187d9b07""}"
account_rdx129w2qtxwn2hgq38yyg79ajfcvhk2qj2h6wekcr9rrtywhmd3q8sgrk,yes,10,"{""curve"":""curve25519"",""publicKey"":""80f44899b24435ff7f76731192258dc745f29c62c9e5a2384b5820e83fb8a0ba"",""signature"":""aacdf472c8fb98371e757bb6eefec5e1678ef1f968111a1cfd6c9b0c37eb05260abe9fbf78414c37a1abc22a3a37b095d897fb9fa96424171d8a340186eb3409""}"
account_rdx129w2n228yntmrgt3z7sxta3rr797ajty2u8wwk38dtekaxfh9mznzt,yes,20.45879091,"{""curve"":""curve25519"",""publicKey"":""820a4ca4dde368f5008b25f66056606df75db36af3ee61f6d284d7a51d685f41"",""signature"":""4bff7304fc9f08e73b4e7578603d5232017b072d581582053dd28adcaa28e6c2e7133e6b2d73a9564aa2cbb31aadaf04073512f37d78cadc199e0672439f8c04""}"
account_rdx129vygswvj0y7yzv7smzzs3l6hsyc3954pmnuu5vuhrgknl6uxl4uc0,yes,112.4987426,"{""curve"":""curve25519"",""publicKey"":""4422abf79e7de7e717506bb91cca76409e834438afeabe163b02d729eb483a5e"",""signature"":""f0bc52c95de75acb91a3fafb9d910492ff6790147ce6cb29d9134edbbd3fc023723bd333380225cd3bd5637e962b5db43f403740eabdd7f6725acd4d223b2106""}"
account_rdx129vryc5f8nn6smv8fjhzk9h6gn80wpm0eaj93h308ex0k3ynj2l49l,yes,269414.6364,"{""curve"":""curve25519"",""publicKey"":""ae3ad0e3c4c528c737b25ab861adf8b121d6e9f33802ee74b8d7fcd4efdaa38d"",""signature"":""9e48563f0a9f23f34672aa3acf404d23cdc5a8cf0935bfc2d0f74cfeccb5ac03eef2c7e1aeec5a0c85c7c3d9dc62222b3589c3171ea6bb6d5d66655ce662fa02""}"
account_rdx129vn922eccg33kmlyxwgdzns34dkd0vxka0yx0h2lle07ezflj6guc,yes,0.7425130829,"{""curve"":""curve25519"",""publicKey"":""9c8362905ba7148e0dafcca330dc23b98543b99cdf2314f717968ccb72c471da"",""signature"":""df9e8132c287ad158fce6f1d7e5f0b6d23e8611482be8cd55a1aecaec766f2de460989b9f2e182f792ddd1b6792e79b03711f3f0bf31654f8982121fdb3c3707""}"
account_rdx129vkws3hjfkkzgehwut3my6f7gzf9m2mhryayeue7j6vxnsemvh3zu,yes,0,"{""curve"":""curve25519"",""publicKey"":""6bd0c54e2dc927a82b48cb7860db40b03396636ebcadb1fcae1a87e3087f91cb"",""signature"":""3f44f22488c94cb7953ff3c0c7f3584cb2ea276537e55514f45b5651aac112d4b6bd1bfb48ca1e8fcbebfc705efba4ab78585efc8487aea58eb4f0d338e2800b""}"
account_rdx129vayhnegfqsgepf3pje0qyae60esmj67n4msqjdrk8acr0vs3hh7p,yes,21953.72372,"{""curve"":""curve25519"",""publicKey"":""a7a4f03bf2199fcc39170b57978baf06f01b321ce46fab8e3c41f2dd502e9997"",""signature"":""fe6cf8ac634b5b5de8929dd27ff9444e9a82b554a8dd166a5e42a467091f693e1b0d9521c828458fe5b327ea2fc6ee2a14fd6765f9edf2dfb09dcb33a2d65f08""}"
account_rdx129va5378h0wvhkxk6u5zprzg9rje9ufxr5d7kl5nj9f0eu3zyav4dy,yes,488.5912054,"{""curve"":""curve25519"",""publicKey"":""41aaf08196ec218b290af85b3b701632c3952588308cc4efd3ef9490dcdeb187"",""signature"":""4048ed6b9e1d780a5a7da88b89f27e435bac950f4ca3979a61000aad6de79910566b84c23ac890b6a40cace6866d54a8b2d096d04749e54f0699af35892a7206""}"
account_rdx129uyfvt5ssuhjj95s6dpwvjqf9fgzlyz8g9qgyt32zcqtn5ussvyav,yes,508.3837349,"{""curve"":""curve25519"",""publicKey"":""a3337c1b5162a4a8742597fc20f5756551b9456bb4c726181f31a6e85da0e87d"",""signature"":""e7b0eb512edcedbc13d9168deeeaf77fce31dd9d06b092300e37aa1823d86a69197959ee1bd1b6aeaf7b4c2d993b60c0ac4ae05e51c534a88226af3d6964540e""}"
account_rdx129uqk3gfmr8u9cma8f6zntrfpk560mqptv57mk82alt2uujshd6ncm,yes,647176.3384,"{""curve"":""curve25519"",""publicKey"":""adc6e127505936ebe51e7a1e548dffdcb725b3232b77e747a31e2a8600419e75"",""signature"":""20aae13b9d70555b11b0182580a3d342b5d95954d45af9851ee32bedd8bca5c9d591c0c07fedd4d911b4348b2572280150e1177fa80ba783a86e0da4d1e40205""}"
account_rdx129ufznuqk28wjy0pkx024c7qdh0ktfc8m42cnqxysn8yhu9sfgr7ey,yes,112.4987426,"{""curve"":""curve25519"",""publicKey"":""822674b92f3d276872228bfeff7dbb47607c3f27733b6a422bb72862bc893ad0"",""signature"":""6cc683bef8059b35dcc6deccfba2fb59d66f11e1d3fd900ba7eff9ef4d38bdd4e82e12c84ddbfda7e2f9f41f09a25cbcec5448c1dcb00af55f27b74827737900""}"
account_rdx129udv9ml0ayrckr23wg2pujky4n004cr4wf052a294algzl70sm7rh,yes,1116566.407,"{""curve"":""curve25519"",""publicKey"":""d58d6bd55c78305c1f83b5efd60bccc2f82d1d020a8de4801b06dc9fb3b14ea1"",""signature"":""123ea800a8fe98219e5db16af40431bb0a54ebcd99a9e923623dd335d9e25fec82dbc926b7b6e97998dda75f092ce0989f553aedfc2c0ab5bfb232fd8b560202""}"
account_rdx129tlrl90qupp6xw5ftufllzl74l0myqx9mf5vsya20zz26dlja0kug,yes,22380.22805,"{""curve"":""curve25519"",""publicKey"":""e1ed4f8bf3a97c65e9e56df12a76c414000df92e8b72cc4992539ee76ad48a5c"",""signature"":""8bfda48d4fae76b5f755c018999d11269ac0556216c9ea74e57cc171f3da5d84ebee78b1916b0965ed61066b65cf04a13b1afbd16cb29f9e2b11be3d381c5a0f""}"
account_rdx129tgp4mr62j87gqygjydrrk7w6heffd5hd2dad9faysahwcl2um465,yes,514741.8086,"{""curve"":""curve25519"",""publicKey"":""328d024b5b9a28a406b1dcbdc916f1fa53888e4523c164638dfa8525b2f19379"",""signature"":""a5354dbb6c387ba7b308b66561cf6c1c69c85a07f626404009e664f2d295785da5456f62b2dec75a7a31ffeac66f01be6bca8ba218eba717a2f8df690fc50106""}"
account_rdx129t4ydpgv0tr5te467nwnfn8ydhqk7ydh329j7macgnf7wqdwgawzm,no,340621.924,"{""curve"":""curve25519"",""publicKey"":""af0be6fac979a0584c49991f1bfd5d9c50cf9252b65edb85ebf463882179760c"",""signature"":""85d4a85bb3f57d5f9ddd85b491d364420475d78faddd434db9a6afd5b76d845d7713b37d8d091820f1a98fb449e777d3c12e667e3fdccfd6fc7064d7b2eba10d""}"
account_rdx129t4vytpspw8ts5p5gfdhvtwun890dne3ffrd3thptcdvm8cks9ttz,yes,2.008263895,"{""curve"":""curve25519"",""publicKey"":""9494ae6e11e966df5431cf51e54da0b0947cd5e13a79b3a1918b498a9dfcb452"",""signature"":""2a3db5d529cc8e742ca624e06417fb07235d814deb260998a23e1917587f33331faffcb0514712551717dfd5e6ed7caafafa4f262db6cb87b73d367a135d2209""}"
account_rdx129ssevwa76ef9cur049zp6g3seq3vdlqpc6lg9cd84nd8uz3anzc3y,yes,0,"{""curve"":""curve25519"",""publicKey"":""7a6a85c169bd8540d930c1ba7de36026bcc3335533375c0d7862aa01699db962"",""signature"":""fc2b58dd24d2cec0b5dfb2249aeec5a2c92db4359cad323a1bd823a9b3a3c2139c24b49f26369c896229caf63df8bf1b6bae36fd45b13696d58cfd56d5aa850d""}"
account_rdx129sn8py054htmjesc66jehkrzyuj4z9rad99kesv26hpnuz3pm8ya5,no,0,"{""curve"":""curve25519"",""publicKey"":""c248fefb590f3e3b8d104a4fb31eb9f49e0d6001acfca60ea6f7d3d976513e59"",""signature"":""439538e92bfb045b60fbb7d1b2279c8f99f88fe4d89be596b5a815141e16824770c85801fb13c1be31cf40425c10a3c69b0b455693de2adb7e215e88f5c88c0e""}"
account_rdx129smk2urlgfmdq5a7efjgz86kvq38aunhh4d5f3c7m02c3t9xdlqkp,yes,6.235248354,"{""curve"":""curve25519"",""publicKey"":""458b1401a7237130d1adcc7b767ca4c78788445062e52345512c7cf7513cbfe9"",""signature"":""3e2543d4964139fb820b43cebc91c6477758221732232a6297d6298ccf22cb9d4a2f9b2a486f563f57a91f57b57af96afe922401aeb2e6e99600074014d9500b""}"
account_rdx129sme4ss83je565s6ue4rhqkpyp0crjrax7fy6ans333zs2wpxnrkf,yes,874447.0605,"{""curve"":""curve25519"",""publicKey"":""2e084a30ac89712aa68d94eda1ad04157ef65035ec1083275e58b0acf316e953"",""signature"":""984b3da6f5310d8cb50d28f99bbbe91f1ea3cdf8b46b793519aa5ae830c28520df15d66815447d1146bbce5cee1970835b327d85d94d36ed2c01e3e60e6eec05""}"
account_rdx129shpa79thxt7ywdj0p43ndn7gdsx4c4whu3ahts5yqw68dy0llyph,yes,85679.577,"{""curve"":""curve25519"",""publicKey"":""0b76c488c1118ff921c7145e1c722aa45b324d829769b140fd0abea01377dd22"",""signature"":""9ce68ed9f251874589de8f1fef4f9324b232d14e7879e2a9b0801d1503d575cc45649f41490f01773f8690f102373b326145530626b391006b6e0d66f12c2d0f""}"
account_rdx129sfhpc28u7mvy67z4clgd33kzc0vwlum5klgvgynx9u9dk9qsccr3,yes,240.0657578,"{""curve"":""curve25519"",""publicKey"":""710ca7d3138cb72c92ec0eeb4f124ad640f7935c8bcd6cf8843f6e13da5379e2"",""signature"":""884e7d6025b587f4a97665c4b195273c4ad78cad49b6e50e2d20e175b33d80d81665dcc0149709916ed0bb56d7485abede7e0e698c1ba60a1bc5f8760dbad306""}"
account_rdx129sdgvk58l6phj5s6rk9gruzdw822tj7rqrdlwpu8p668dmw3gz3tj,yes,0.7563788683,"{""curve"":""curve25519"",""publicKey"":""5796bfcf6daa6b29204e1ce6d9fa056d896bba492329f98e01c60fcbffccaf07"",""signature"":""13c71de2d6096c0cdb383c983af29317d2a44c38f5dcbcaf03a7a53e048989e9859c40254e306a46fdbd129221e5f944ddefbd9da494f196b0ec5caac2e1920c""}"
account_rdx129s5e6nggxv2qffk72pzqj9wdv5572rwc5fqsakaghjag3nnq5txl8,yes,0,"{""curve"":""curve25519"",""publicKey"":""1dc25d6c302d86e1f6a7e0b3e809b3789725d3084f829349b90c0d3dfae52dc4"",""signature"":""f6cf5b370537bbb079a79f4b2b659268dcb8a5707bfb0f58434b37cb977110dd4ddc8ae1ad6a46769d9cdb0d32cee69ce23c2c5cbcb1f82bf427c021ffd6bf02""}"
account_rdx129rmmzmvznvmnymdlkkhascu064vhwkeeh6twtg8k7f2dqrs0pzsjx,yes,117164.5385,"{""curve"":""curve25519"",""publicKey"":""0898ce399eb7017afb64db2e8276d1399f7c15ad9945d5588d0ec91b7980566b"",""signature"":""6769a831c20c500658295cf98a5e3d802919a8d3e5d94529bcab2dcfdb8c136fe513dfc775178ce4fa49767251892e68b0dd75301de528d8707c85c3b522e800""}"
account_rdx129rkl3kn06rfw8gjc2u8x8aplg8p9t6egj8yms037ykn8t2ndc5qx0,yes,149223.2401,"{""curve"":""curve25519"",""publicKey"":""68be063e0d878c789a0b7bacd4bd311af3be627edccbdd839b6aece20c216604"",""signature"":""b1e4a436bc952b35cd57e8e7ae5f9a00734addfc2bcc0d5dca3109b21933304b56fa93d0475475deaabeb658c75c9c26997731ad294befe13c6a9095e2447209""}"
account_rdx129qzde6jkutvxe4j8dw9gf6muum4q6e5y37thegazhrlt7qx2j3xu5,no,3633051.652,"{""curve"":""curve25519"",""publicKey"":""fa85480abd64cfc4ec7450e772318bad6dbc7e7a72bc8364ea60c38cdf0796fb"",""signature"":""24070f98a8ea9840dbecfeb0ea43beee44c10a881b091308f0ed104523807149289d6c66aca78fcd2ddd4441a21f0f552d41e0aa9ae5bcaed977e7f2930b200a""}"
account_rdx129quwhvaakuxk9n46gy4w3c9fwhmds3ac53p5zh92zrareww47d2sf,yes,169.069084,"{""curve"":""curve25519"",""publicKey"":""2793f950780da990219e89746ae4edfd8735b215c302b970f5e472b8d95a3e25"",""signature"":""53d5fb3c1d03b1c5732a55cc1c8ac9c080daa5c01e32ca3128eae69ee13854ab53932aa01f7266cb2e74ba2cc6271829aa2929b183538ea10bdd225bdbbaca0b""}"
account_rdx129qmhnzkea03rc606yckwnlxx94f3qtas32kvc5lwcuams7mvdvtkd,yes,1939445.004,"{""curve"":""curve25519"",""publicKey"":""6494abd2730eaec2c20f3a4bd305e999bfea9f330a7c870e6c7adbacbd56a7a1"",""signature"":""424864b28a7ab2c6a8453d76ab19ed35b0f5e92566b9ae675f3507e9467e66df8fbdb7f1219dbcd079296df397cb82dcc9a8842ceec3ba4f4979f0f0245f0a08""}"
account_rdx129qdjsrsc9d45x0ympd255wtzdgjke5dj2fstfrf6n8m8s73n2n5s6,yes,43.43129925,"{""curve"":""curve25519"",""publicKey"":""5c2e7e67a896df73201b0efe576e6130925019e1c3461f8b371d0014c6dcddcb"",""signature"":""ef6ca55bf38c637dc75b99e43e9e35385f82e906442d78ce2c876da5832233f5759882e4f2c5f4432c9bf64e145930c67b105df07617c2d367661eb74f2ead08""}"
account_rdx129q9qd5cfqwm233ersl5evn5wsd567uzwe6mspl302m2l0j7jkqvlt,yes,112.4987426,"{""curve"":""curve25519"",""publicKey"":""8cee42df668a45f454d82bac93882eadb1302727f27c8c343e093982cc59e970"",""signature"":""47e418d13ab3cd35459d676e95068d677059c310d8a3e580aa70e4594e216b5dc06345640ab70ed1b2115695d4ab054f0fe4e6c191fa7e3c359acd51e5428d06""}"
account_rdx129q9jr3zglqa4f9l8xqjrzukt5dkcaxnsfaxs8t9wpxa62jkvv32lt,yes,4022.399904,"{""curve"":""curve25519"",""publicKey"":""db46618a8c02780acb523c813ef80bfb1d0804535e4c1a284fd6613fb845b85c"",""signature"":""32df9eb7dc42af740d3fb3f001151e6a883cb5daeb66b682b1787958a9b2a640b75adce4dbee878faffea5e493eaa83eb5ad115292a6d32355a733a4983a730c""}"
account_rdx129px0v25xghw8hj5stkxre6j9f4w35r6pmd9ee5kkedd5daz4h4muf,yes,9.302562291,"{""curve"":""curve25519"",""publicKey"":""a2425f17d42705fe651cc61c02c96bab2f2ffb3ba013c403e73f895197bbf932"",""signature"":""b193b1f97bdbcdf18a8bd162e3e523d5d8e2f0ee15855df61296802c82af705bf10704a3100dd7cc1ac6d7c076c95b705a23611057a3ed0051e433bab6a1a900""}"
account_rdx129pj3ue3c0zcqhdanvsa8dvk0vq55ex82frkz6umuy87yj0tdrvwm6,yes,391586.2918,"{""curve"":""curve25519"",""publicKey"":""079bd6fc801d11dd41c6ace0ad428a6950999a43c5317560aa4bdbdaed787911"",""signature"":""4d4464af7d1dd5d24c4226d618a2155769d0d99a4eccf935f8f4c33090568c91c1d0ef2c4a144aa9c6902cd6ce7a68f12661340f8d5e73d0519af2b19dcdbe0e""}"
account_rdx129pa02dqxe0exf2cggwepxyrerekcq4w2ygg7nsxyn2hdcy4xhqxk2,yes,58.66494759,"{""curve"":""curve25519"",""publicKey"":""167b621149bda2c1a203113de27cfffe3643ed458b777e641e871191c0bbab46"",""signature"":""b57cd0b6554d4d384b48159908f2a226c037e2ac4b5b19169bafb3034e179e215db787eb7e3ef8bc21418bc13baf7bccf505156d7fe90ac2c19d5f6e25b6ab0a""}"
account_rdx129ns3g6zkd22quvf68hjahfhss2fp522ph4ksfdryehpnr2l2fsl3u,yes,48024.198,"{""curve"":""curve25519"",""publicKey"":""d1b90d1d8d37387028a3a7d88fd09ba187fd5d07d868e96efcc134d0c8bfdb0c"",""signature"":""674ec080979402696cd968c81dac53cf25ce4d26950310b72490f2db4aba2ac89934aedbb0f807ddc2062a4e097329024ac757c57256297ea606348d8636c30d""}"
account_rdx129nhq73qulp0jnsfflnd98cvy3npkmh3l0spr0fdumhq2jstd8eq5e,yes,99.96347942,"{""curve"":""curve25519"",""publicKey"":""ad5c988bde42beda5da6e8848b68051621fde93d49daed584f60f8d81aab5020"",""signature"":""56bbeb2bd993bdd79b2f9d733b089156e03ffba54bb3a920db0d3b0388dfc1f73fcc0c8646f1ca2138a98b80463400ed5e7f0a46880088f53343c57842ad9007""}"
account_rdx129nau0hzw4dn20nz3rz00u0y7dm37ex57ltccgsa2j8fsp3zhhkvkr,yes,705899.877,"{""curve"":""curve25519"",""publicKey"":""9dae6fc41c646b779b1ec93a939b30669193b5f6644f6dded870157ea3dff003"",""signature"":""922962d6c8f277847312a1b84309ee47739d9b15bf18738022c68d469b9e70c203a8f8c327eea7f1cde0104c1d6639ca3c0d3c7ab61bbec72abd5b3552c0df00""}"
account_rdx129n8yqgpd788w74h2vf9z4s2dc2a3xpu6j24y6udelk898pfgdxsy7,yes,33407.41443,"{""curve"":""curve25519"",""publicKey"":""9b5a4cd5c1870a970ee5598ff8badf411f02946a01f5ab82711a76269f8a7169"",""signature"":""3ae858c0af6e3a8b3fa57793f590f429dc1c994c3d3bf5b59bc446b0d649f2938fa1c641fc97ac0b47d9f88e64a98c1574d9311b30f66c99ed3bab233ff47801""}"
account_rdx129n3ds2ewdd30gfkx932j5kgeys5z7qs2zppszkq0rktp5ufgzxzcv,yes,363.2936625,"{""curve"":""curve25519"",""publicKey"":""4055b3cf33edd371e90c47296e7ea0e1335d75c0224a04b90bccc8f33d664b6b"",""signature"":""91aacdb4f4331758b0fb181896d9806ccd82fd094e48556258d224646d0eab83d3c9a83b04ce4beddd1bb73fea9eeb79e202a468dc0ae38d749f682f5079ce0c""}"
account_rdx129mxkflt7k3l03wl52jasrcmeqdwlnm4pcjv6vn5ysc4utl9j84d4e,yes,140940.3281,"{""curve"":""curve25519"",""publicKey"":""75c839c9d93561b2443c0ee5be616b673600d73037bcdafe073323478be1b231"",""signature"":""059b5a6c3ef132ea1eb9d83b0733d3f649884e8f8f40c9198cc84b7c0c65c98cb610ba4b97d4399b397d9c224dbda32c66cf19afb865ccb1a6a592daff219302""}"
account_rdx129mu9sxtxddss85znmpre3hdrnqanlrm2808caqef2lsh4s7pdt26n,yes,169.069084,"{""curve"":""curve25519"",""publicKey"":""63a62f91568dc2c1cd962287929bbc14e7c572bb14ce07b02c1f782bb5df9968"",""signature"":""fad8bafdd1bc1bd26a116fa6e1188c01fed4d85845ebe20fe88ed66b4b4d7f25f7ecdf713801a0d4308ab6bc6a2b2334c8843b71a764b167c8927f8433030108""}"
account_rdx129mt4jgqtg8cy0pzkv83pcy7w2fvvdenkckr50jpr5wyng43m5qlsj,yes,1665.794827,"{""curve"":""curve25519"",""publicKey"":""c15e753a0931ea9ec2bdc829f159a2af84aee2a90417fc1db8be1639e82ef185"",""signature"":""c2599005f00cb5d2d21df6a89771374a5f1ddce1a7631dffd4cd78013bdd6de6f49c057714c477a4199ccab68f00e2aa73a48cc284ec2a8ac902b555b3122005""}"
account_rdx129mmgs9cj8g5s5eep29ml63uwdm60v6shhh9d9ut522n05mf438gax,yes,671127.0496,"{""curve"":""curve25519"",""publicKey"":""f5719ef535ca2107cd219de9156052cdcfc83e9dfaccb1633855ed1bb6506ed3"",""signature"":""87dfe2a1ac2ffcf7d4da40d3dc81a8b58e3b64d8833e5189bd194e216662b0c59b660cf7ef40d110d251619c9aa48223e0a03abf52bea6dccbf16d93233f7507""}"
account_rdx129ml0dugm5d74zzcxtl4uqfrphuswn7fhua5zyfwpy0z4clzjmd4zc,yes,0,"{""curve"":""curve25519"",""publicKey"":""72d8e731f91b0d7ae18a9a9bbfa4890ed84d81b6437d57c55e1fb02bd62b0195"",""signature"":""8e4a052c5bc0151ac07650bc5be2526de07b275c2bd9da5eaefc1fa20e9f8e1dc06ea7925713e9c20c9e46c6e54dbdb4342462e7dae951ca2676a1cd7012d80a""}"
account_rdx129mfsv5jrz04nvau0sca5uxa6uty2tuly7zyup0qtm6dvu2qwkrdya,no,33.07804215,"{""curve"":""curve25519"",""publicKey"":""19598ed26d9177c7871d28d456520705dfd430d1c5e890f0ff20e4bff3da45e5"",""signature"":""68699a1d2b384e5932560bc011a29367fc12e8bfebdff740a1a025b463caf9e3db186961e142810133d01afe41a9d8ab8c2889f507c75f894362b11cb8da450b""}"
account_rdx129lzgcjh0lu79n7q3jvtfadkfj30q82hl9nx3alvfshfzmu6h8hxgm,yes,97189.78722,"{""curve"":""curve25519"",""publicKey"":""f006e391f2809265bf106fe9732fe82f1e5312ea9458b60be71c0b1aef1e67b8"",""signature"":""880b5eb47faf850f5d4c91218c78fc174ba5c60fe43f41ac02b0d9899b89c3603b30a77d480ee6d0f89e15b2749b4b82a9796a0badc19c4d1c8342fd5727d00c""}"
account_rdx129lvfx2asu74vd3cp33yc4c2ec9w6453tgkwz28ethghw3qq0erwzg,yes,124.7230586,"{""curve"":""curve25519"",""publicKey"":""6439b3a1bc1e266dd0873b536561a89dc38f1189f6a25b44c0c5b941237f34b3"",""signature"":""93622853425b2d5896c080025fa7a0d5787717abcd7e4769afbf7d1ea15d64d28e98331157720b5650306bf92e13e360961361a6afa6587cbf245f271e8b3905""}"
account_rdx129llsc0feteyd0vv62q90kqfktqqmederf5m3fwj8sn3ar0m5dzld8,yes,133456.7943,"{""curve"":""curve25519"",""publicKey"":""262d24773ff199ac424c685f8a8338853c4ab88b430db332c954d976b065f786"",""signature"":""de751667869f28b6ea7bde9a2d80e278c1f408854dcc4055dc903d300b21a3ade8945e085e38b39aaf4bce49a9ce18b7170c0d9e0a9b46c47926ba6291e8fc07""}"
account_rdx129leaj3wh2hx5wmxevv68qur28z8gejkrwfpv25pkqf4qp226tm0jd,yes,29709.20291,"{""curve"":""curve25519"",""publicKey"":""e533a7e0311343ad88fcef2105856a0f5695df95205095c8dac9e3ff0b41e268"",""signature"":""62a981cb8919458bbceb8ef81942aaac0851076bd13866553fd46ba68f61dc3b49274b367851b21a64cc825159a770036e8b22edfa57004d7e864de686fc7f0a""}"
account_rdx129l9zz6vla0t6mld3hcckemqdvqwwn2kfayc43hyy9rmv8ma8zcl52,yes,16639.2258,"{""curve"":""curve25519"",""publicKey"":""3b0eee912fbf2aed6d62f1cf07e5041563767b22336b6e04d45dd4fda5325ac7"",""signature"":""024bb4558d4ee58a4e3569af89c2f08706f4a644dc02c94b49da4cfbbbd1d5e934e0a72758d5cd5b84cf5be5640d4b525545b795db8346e9b4d37b2f85858103""}"
account_rdx129l8gzy5xhg0wqnudne5h2s90kn4xda34zhjdsv4549qyfpsalkla3,yes,7144.334413,"{""curve"":""curve25519"",""publicKey"":""4ad7b5391a23497ee1d7f2b16cf13919f8ee96d21158bb763e10e6351e324dce"",""signature"":""55935fcea204e989e1041db2d8f3256d5f598e5caf3bd7dd7991ace005969c9d8a3beaa89b5982a24f8a3037bae5fbdd6c6b4f284cdc56f500417ca99fcff90b""}"
account_rdx129l5cpnsu6mkp0gawlfa6kr7jjsp3lhs7ey28c7p22knx9dmd5ffg7,yes,126173.9547,"{""curve"":""curve25519"",""publicKey"":""97733ec3493772281f82466a7b67c8c479d41ec34501ed0a941c8a7f2b0cc2dc"",""signature"":""c199a372cbc2a18b3c6fd68de79823216db761435b0075fbd91f0d6df94519cb53aa0701ec9f22f38a578a33d9125b5c9ba923fd47b558101e4ac1a33ec6220f""}"
account_rdx129l44na5gj52lsdrsqgt2c50kuacyc38whl83u3z6s3perlxd87hs4,yes,9190.934671,"{""curve"":""curve25519"",""publicKey"":""90bbf833c1d89b239ee693d5e40b843da0e7095def9f2de04439e07d7cd6c07c"",""signature"":""591394967efd814cd483188869970ccabd33ecfc2a399875126ff35fcecd2b2b48bdd2a828179213cd30219367d90e0784e3e26106e3e876f9fd86bcc79e7e0c""}"
account_rdx129kz4v75yh592d32s6vv80su85n4sh6ysg6c92kxw9m653vjwz6l0d,yes,42.41642144,"{""curve"":""curve25519"",""publicKey"":""0f63f0cbf354df9294a45968078020f04fb7415f041a899ca16a8e32746edb7c"",""signature"":""92959add5253fcc66b14e7cf21b0a4a975c15e076f12a9030ef5b12311bafcc70e745bc29dcde5e1c4219b672217928f33569e4942369348513f3d66195a9a0e""}"
account_rdx129kvpe2yj420qvdr2gcpa8vpen763vf65s34z7j8nrnklkddu5p582,yes,10,"{""curve"":""curve25519"",""publicKey"":""3113dd923a24f85bb7b0f7f816283e965d53ffbd008c27092f0a26c5df1dde99"",""signature"":""94dd30a3c85bcb1fd065ddeebad7ea169294e1843ff80ddaad0cc0e492213fa334003ef1e58d9286088f7930fa34d7148d20e0a67f8884d48b058d97cdba9806""}"
account_rdx129kp0u7x54jv9m69cz47arsgcgchfds09zpwzlhga5km7mew8jqtfe,yes,6557221.007,"{""curve"":""curve25519"",""publicKey"":""7295b50a420c56b647f64bb8335bc82ff38511741e1081be13193c384e2869b5"",""signature"":""2bac9c4a6cfac904305d0409561b2c2fdcd5d9bbe9e2488f613ad295d35845a73e0eea826ed10ed8fcd035d245a7f2fe7410c80f6fab94fec9faeb21a1f62f07""}"
